Date,Product_Category,Units_Sold,Unit_Price,Total_Revenue
2021-04-23,T-Shirts,58.0,25.0,1450.0
2021-04-23,Jeans,44.0,60.0,2640.0
2021-04-23,Jackets,6.0,120.0,720.0
2021-04-23,Dresses,17.0,80.0,1360.0
2021-04-23,Accessories,54.0,15.0,810.0
2021-04-24,T-Shirts,77.0,25.0,1925.0
2021-04-24,Jeans,30.0,60.0,1800.0
2021-04-24,Jackets,7.0,120.0,840.0
2021-04-24,Dresses,19.0,80.0,1520.0
2021-04-24,Accessories,62.0,15.0,930.0
2021-04-25,T-Shirts,83.0,25.0,2075.0
2021-04-25,Jeans,63.0,60.0,3780.0
2021-04-25,Jackets,9.0,120.0,1080.0
2021-04-25,Dresses,26.0,80.0,2080.0
2021-04-25,Accessories,76.0,15.0,1140.0
2021-04-26,T-Shirts,33.0,25.0,825.0
2021-04-26,Jeans,33.0,60.0,1980.0
2021-04-26,Jackets,6.0,120.0,720.0
2021-04-26,Dresses,14.0,80.0,1120.0
2021-04-26,Accessories,53.0,15.0,795.0
2021-04-27,T-Shirts,59.0,25.0,1475.0
2021-04-27,Jeans,29.0,60.0,1740.0
2021-04-27,Jackets,6.0,120.0,720.0
2021-04-27,Dresses,25.0,80.0,2000.0
2021-04-27,Accessories,46.0,15.0,690.0
2021-04-28,T-Shirts,58.0,25.0,1450.0
2021-04-28,Jeans,29.0,60.0,1740.0
2021-04-28,Jackets,5.0,120.0,600.0
2021-04-28,Dresses,21.0,80.0,1680.0
2021-04-28,Accessories,37.0,15.0,555.0
2021-04-29,T-Shirts,56.0,25.0,1400.0
2021-04-29,Jeans,29.0,60.0,1740.0
2021-04-29,Jackets,6.0,120.0,720.0
2021-04-29,Dresses,19.0,80.0,1520.0
2021-04-29,Accessories,53.0,15.0,795.0
2021-04-30,T-Shirts,50.0,25.0,1250.0
2021-04-30,Jeans,30.0,60.0,1800.0
2021-04-30,Jackets,5.0,120.0,600.0
2021-04-30,Dresses,17.0,80.0,1360.0
2021-04-30,Accessories,47.0,15.0,705.0
2021-05-01,T-Shirts,95.0,25.0,2375.0
2021-05-01,Jeans,40.0,60.0,2400.0
2021-05-01,Jackets,2.0,120.0,240.0
2021-05-01,Dresses,34.0,80.0,2720.0
2021-05-01,Accessories,72.0,15.0,1080.0
2021-05-02,T-Shirts,112.0,25.0,2800.0
2021-05-02,Jeans,41.0,60.0,2460.0
2021-05-02,Jackets,1.0,120.0,120.0
2021-05-02,Dresses,19.0,80.0,1520.0
2021-05-02,Accessories,85.0,15.0,1275.0
2021-05-03,T-Shirts,62.0,25.0,1550.0
2021-05-03,Jeans,32.0,60.0,1920.0
2021-05-03,Jackets,1.0,120.0,120.0
2021-05-03,Dresses,15.0,80.0,1200.0
2021-05-03,Accessories,64.0,15.0,960.0
2021-05-04,T-Shirts,57.0,25.0,1425.0
2021-05-04,Jeans,33.0,60.0,1980.0
2021-05-04,Jackets,1.0,120.0,120.0
2021-05-04,Dresses,20.0,80.0,1600.0
2021-05-04,Accessories,46.0,15.0,690.0
2021-05-05,T-Shirts,48.0,25.0,1200.0
2021-05-05,Jeans,35.0,60.0,2100.0
2021-05-05,Jackets,1.0,120.0,120.0
2021-05-05,Dresses,22.0,80.0,1760.0
2021-05-05,Accessories,57.0,15.0,855.0
2021-05-06,T-Shirts,51.0,25.0,1275.0
2021-05-06,Jeans,26.0,60.0,1560.0
2021-05-06,Jackets,1.0,120.0,120.0
2021-05-06,Dresses,18.0,80.0,1440.0
2021-05-06,Accessories,53.0,15.0,795.0
2021-05-07,T-Shirts,39.0,25.0,975.0
2021-05-07,Jeans,41.0,60.0,2460.0
2021-05-07,Jackets,1.0,120.0,120.0
2021-05-07,Dresses,17.0,80.0,1360.0
2021-05-07,Accessories,36.0,15.0,540.0
2021-05-08,T-Shirts,59.0,25.0,1475.0
2021-05-08,Jeans,56.0,60.0,3360.0
2021-05-08,Jackets,1.0,120.0,120.0
2021-05-08,Dresses,22.0,80.0,1760.0
2021-05-08,Accessories,52.0,15.0,780.0
2021-05-09,T-Shirts,79.0,25.0,1975.0
2021-05-09,Jeans,63.0,60.0,3780.0
2021-05-09,Jackets,1.0,120.0,120.0
2021-05-09,Dresses,21.0,80.0,1680.0
2021-05-09,Accessories,64.0,15.0,960.0
2021-05-10,T-Shirts,53.0,25.0,1325.0
2021-05-10,Jeans,16.0,60.0,960.0
2021-05-10,Jackets,1.0,120.0,120.0
2021-05-10,Dresses,18.0,80.0,1440.0
2021-05-10,Accessories,50.0,15.0,750.0
2021-05-11,T-Shirts,74.0,25.0,1850.0
2021-05-11,Jeans,39.0,60.0,2340.0
2021-05-11,Jackets,1.0,120.0,120.0
2021-05-11,Dresses,15.0,80.0,1200.0
2021-05-11,Accessories,65.0,15.0,975.0
2021-05-12,T-Shirts,57.0,25.0,1425.0
2021-05-12,Jeans,32.0,60.0,1920.0
2021-05-12,Jackets,1.0,120.0,120.0
2021-05-12,Dresses,19.0,80.0,1520.0
2021-05-12,Accessories,44.0,15.0,660.0
2021-05-13,T-Shirts,50.0,25.0,1250.0
2021-05-13,Jeans,29.0,60.0,1740.0
2021-05-13,Jackets,1.0,120.0,120.0
2021-05-13,Dresses,17.0,80.0,1360.0
2021-05-13,Accessories,39.0,15.0,585.0
2021-05-14,T-Shirts,57.0,25.0,1425.0
2021-05-14,Jeans,31.0,60.0,1860.0
2021-05-14,Jackets,1.0,120.0,120.0
2021-05-14,Dresses,11.0,80.0,880.0
2021-05-14,Accessories,54.0,15.0,810.0
2021-05-15,T-Shirts,103.0,25.0,2575.0
2021-05-15,Jeans,30.0,60.0,1800.0
2021-05-15,Jackets,1.0,120.0,120.0
2021-05-15,Dresses,26.0,80.0,2080.0
2021-05-15,Accessories,51.0,15.0,765.0
2021-05-16,T-Shirts,73.0,25.0,1825.0
2021-05-16,Jeans,39.0,60.0,2340.0
2021-05-16,Jackets,2.0,120.0,240.0
2021-05-16,Dresses,32.0,80.0,2560.0
2021-05-16,Accessories,83.0,15.0,1245.0
2021-05-17,T-Shirts,64.0,25.0,1600.0
2021-05-17,Jeans,25.0,60.0,1500.0
2021-05-17,Jackets,1.0,120.0,120.0
2021-05-17,Dresses,20.0,80.0,1600.0
2021-05-17,Accessories,35.0,15.0,525.0
2021-05-18,T-Shirts,63.0,25.0,1575.0
2021-05-18,Jeans,31.0,60.0,1860.0
2021-05-18,Jackets,1.0,120.0,120.0
2021-05-18,Dresses,21.0,80.0,1680.0
2021-05-18,Accessories,49.0,15.0,735.0
2021-05-19,T-Shirts,53.0,25.0,1325.0
2021-05-19,Jeans,39.0,60.0,2340.0
2021-05-19,Jackets,1.0,120.0,120.0
2021-05-19,Dresses,20.0,80.0,1600.0
2021-05-19,Accessories,50.0,15.0,750.0
2021-05-20,T-Shirts,53.0,25.0,1325.0
2021-05-20,Jeans,34.0,60.0,2040.0
2021-05-20,Jackets,1.0,120.0,120.0
2021-05-20,Dresses,21.0,80.0,1680.0
2021-05-20,Accessories,44.0,15.0,660.0
2021-05-21,T-Shirts,51.0,25.0,1275.0
2021-05-21,Jeans,,60.0,
2021-05-21,Jackets,1.0,120.0,120.0
2021-05-21,Dresses,14.0,80.0,1120.0
2021-05-21,Accessories,33.0,15.0,495.0
2021-05-22,T-Shirts,94.0,25.0,2350.0
2021-05-22,Jeans,37.0,60.0,2220.0
2021-05-22,Jackets,2.0,120.0,240.0
2021-05-22,Dresses,19.0,80.0,1520.0
2021-05-22,Accessories,88.0,15.0,1320.0
2021-05-23,T-Shirts,88.0,25.0,2200.0
2021-05-23,Jeans,48.0,60.0,2880.0
2021-05-23,Jackets,1.0,120.0,120.0
2021-05-23,Dresses,30.0,80.0,2400.0
2021-05-23,Accessories,68.0,15.0,1020.0
2021-05-24,T-Shirts,68.0,25.0,1700.0
2021-05-24,Jeans,33.0,60.0,1980.0
2021-05-24,Jackets,1.0,120.0,120.0
2021-05-24,Dresses,18.0,80.0,1440.0
2021-05-24,Accessories,45.0,15.0,675.0
2021-05-25,T-Shirts,60.0,25.0,1500.0
2021-05-25,Jeans,22.0,60.0,1320.0
2021-05-25,Jackets,1.0,120.0,120.0
2021-05-25,Dresses,21.0,80.0,1680.0
2021-05-25,Accessories,47.0,15.0,705.0
2021-05-26,T-Shirts,55.0,25.0,1375.0
2021-05-26,Jeans,33.0,60.0,1980.0
2021-05-26,Jackets,1.0,120.0,120.0
2021-05-26,Dresses,17.0,80.0,1360.0
2021-05-26,Accessories,39.0,15.0,585.0
2021-05-27,T-Shirts,59.0,25.0,1475.0
2021-05-27,Jeans,27.0,60.0,1620.0
2021-05-27,Jackets,1.0,120.0,120.0
2021-05-27,Dresses,14.0,80.0,1120.0
2021-05-27,Accessories,54.0,15.0,810.0
2021-05-28,T-Shirts,62.0,25.0,1550.0
2021-05-28,Jeans,34.0,60.0,2040.0
2021-05-28,Jackets,1.0,120.0,120.0
2021-05-28,Dresses,24.0,80.0,1920.0
2021-05-28,Accessories,53.0,15.0,795.0
2021-05-29,T-Shirts,58.0,25.0,1450.0
2021-05-29,Jeans,37.0,60.0,2220.0
2021-05-29,Jackets,1.0,120.0,120.0
2021-05-29,Dresses,29.0,80.0,2320.0
2021-05-29,Accessories,75.0,15.0,1125.0
2021-05-30,T-Shirts,75.0,25.0,1875.0
2021-05-30,Jeans,51.0,60.0,3060.0
2021-05-30,Jackets,1.0,120.0,120.0
2021-05-30,Dresses,26.0,80.0,2080.0
2021-05-30,Accessories,52.0,15.0,780.0
2021-05-31,T-Shirts,48.0,25.0,1200.0
2021-05-31,Jeans,24.0,60.0,1440.0
2021-05-31,Jackets,1.0,120.0,120.0
2021-05-31,Dresses,22.0,80.0,1760.0
2021-05-31,Accessories,38.0,15.0,570.0
2021-06-01,T-Shirts,83.0,25.0,2075.0
2021-06-01,Jeans,35.0,60.0,2100.0
2021-06-01,Jackets,1.0,120.0,120.0
2021-06-01,Dresses,16.0,80.0,1280.0
2021-06-01,Accessories,51.0,15.0,765.0
2021-06-02,T-Shirts,51.0,25.0,1275.0
2021-06-02,Jeans,33.0,60.0,1980.0
2021-06-02,Jackets,1.0,120.0,120.0
2021-06-02,Dresses,19.0,80.0,1520.0
2021-06-02,Accessories,55.0,15.0,825.0
2021-06-03,T-Shirts,50.0,25.0,1250.0
2021-06-03,Jeans,32.0,60.0,1920.0
2021-06-03,Jackets,1.0,120.0,120.0
2021-06-03,Dresses,17.0,80.0,1360.0
2021-06-03,Accessories,60.0,15.0,900.0
2021-06-04,T-Shirts,64.0,25.0,1600.0
2021-06-04,Jeans,29.0,60.0,1740.0
2021-06-04,Jackets,1.0,120.0,120.0
2021-06-04,Dresses,22.0,80.0,1760.0
2021-06-04,Accessories,51.0,15.0,765.0
2021-06-05,T-Shirts,63.0,25.0,1575.0
2021-06-05,Jeans,43.0,60.0,2580.0
2021-06-05,Jackets,1.0,120.0,120.0
2021-06-05,Dresses,29.0,80.0,2320.0
2021-06-05,Accessories,76.0,15.0,1140.0
2021-06-06,T-Shirts,89.0,25.0,2225.0
2021-06-06,Jeans,37.0,60.0,2220.0
2021-06-06,Jackets,2.0,120.0,240.0
2021-06-06,Dresses,32.0,80.0,2560.0
2021-06-06,Accessories,76.0,15.0,1140.0
2021-06-07,T-Shirts,68.0,25.0,1700.0
2021-06-07,Jeans,38.0,60.0,2280.0
2021-06-07,Jackets,1.0,120.0,120.0
2021-06-07,Dresses,19.0,80.0,1520.0
2021-06-07,Accessories,32.0,15.0,480.0
2021-06-08,T-Shirts,62.0,25.0,1550.0
2021-06-08,Jeans,34.0,60.0,2040.0
2021-06-08,Jackets,1.0,120.0,120.0
2021-06-08,Dresses,15.0,80.0,1200.0
2021-06-08,Accessories,37.0,15.0,555.0
2021-06-09,T-Shirts,68.0,25.0,1700.0
2021-06-09,Jeans,32.0,60.0,1920.0
2021-06-09,Jackets,1.0,120.0,120.0
2021-06-09,Dresses,19.0,80.0,1520.0
2021-06-09,Accessories,46.0,15.0,690.0
2021-06-10,T-Shirts,67.0,25.0,1675.0
2021-06-10,Jeans,30.0,60.0,1800.0
2021-06-10,Jackets,1.0,120.0,120.0
2021-06-10,Dresses,18.0,80.0,1440.0
2021-06-10,Accessories,42.0,15.0,630.0
2021-06-11,T-Shirts,54.0,25.0,1350.0
2021-06-11,Jeans,34.0,60.0,2040.0
2021-06-11,Jackets,1.0,120.0,120.0
2021-06-11,Dresses,23.0,80.0,1840.0
2021-06-11,Accessories,39.0,15.0,585.0
2021-06-12,T-Shirts,84.0,25.0,2100.0
2021-06-12,Jeans,45.0,60.0,2700.0
2021-06-12,Jackets,2.0,120.0,240.0
2021-06-12,Dresses,30.0,80.0,2400.0
2021-06-12,Accessories,82.0,15.0,1230.0
2021-06-13,T-Shirts,64.0,25.0,1600.0
2021-06-13,Jeans,52.0,60.0,3120.0
2021-06-13,Jackets,2.0,120.0,240.0
2021-06-13,Dresses,30.0,80.0,2400.0
2021-06-13,Accessories,82.0,15.0,1230.0
2021-06-14,T-Shirts,53.0,25.0,1325.0
2021-06-14,Jeans,41.0,60.0,2460.0
2021-06-14,Jackets,1.0,120.0,120.0
2021-06-14,Dresses,18.0,80.0,1440.0
2021-06-14,Accessories,42.0,15.0,630.0
2021-06-15,T-Shirts,72.0,25.0,1800.0
2021-06-15,Jeans,42.0,60.0,2520.0
2021-06-15,Jackets,1.0,120.0,120.0
2021-06-15,Dresses,18.0,80.0,1440.0
2021-06-15,Accessories,44.0,15.0,660.0
2021-06-16,T-Shirts,44.0,25.0,1100.0
2021-06-16,Jeans,27.0,60.0,1620.0
2021-06-16,Jackets,1.0,120.0,120.0
2021-06-16,Dresses,17.0,80.0,1360.0
2021-06-16,Accessories,46.0,15.0,690.0
2021-06-17,T-Shirts,60.0,25.0,1500.0
2021-06-17,Jeans,42.0,60.0,2520.0
2021-06-17,Jackets,1.0,120.0,120.0
2021-06-17,Dresses,22.0,80.0,1760.0
2021-06-17,Accessories,44.0,15.0,660.0
2021-06-18,T-Shirts,57.0,25.0,1425.0
2021-06-18,Jeans,37.0,60.0,2220.0
2021-06-18,Jackets,1.0,120.0,120.0
2021-06-18,Dresses,21.0,80.0,1680.0
2021-06-18,Accessories,48.0,15.0,720.0
2021-06-19,T-Shirts,95.0,25.0,2375.0
2021-06-19,Jeans,52.0,60.0,3120.0
2021-06-19,Jackets,2.0,120.0,240.0
2021-06-19,Dresses,27.0,80.0,2160.0
2021-06-19,Accessories,63.0,15.0,945.0
2021-06-20,T-Shirts,78.0,25.0,1950.0
2021-06-20,Jeans,45.0,60.0,2700.0
2021-06-20,Jackets,1.0,120.0,120.0
2021-06-20,Dresses,35.0,80.0,2800.0
2021-06-20,Accessories,87.0,15.0,1305.0
2021-06-21,T-Shirts,52.0,25.0,1300.0
2021-06-21,Jeans,28.0,60.0,1680.0
2021-06-21,Jackets,1.0,120.0,120.0
2021-06-21,Dresses,18.0,80.0,1440.0
2021-06-21,Accessories,51.0,15.0,765.0
2021-06-22,T-Shirts,60.0,25.0,1500.0
2021-06-22,Jeans,24.0,60.0,1440.0
2021-06-22,Jackets,1.0,120.0,120.0
2021-06-22,Dresses,25.0,80.0,2000.0
2021-06-22,Accessories,41.0,15.0,615.0
2021-06-23,T-Shirts,54.0,25.0,1350.0
2021-06-23,Jeans,35.0,60.0,2100.0
2021-06-23,Jackets,1.0,120.0,120.0
2021-06-23,Dresses,22.0,80.0,1760.0
2021-06-23,Accessories,63.0,15.0,945.0
2021-06-24,T-Shirts,56.0,25.0,1400.0
2021-06-24,Jeans,28.0,60.0,1680.0
2021-06-24,Jackets,1.0,120.0,120.0
2021-06-24,Dresses,18.0,80.0,1440.0
2021-06-24,Accessories,46.0,15.0,690.0
2021-06-25,T-Shirts,76.0,25.0,1900.0
2021-06-25,Jeans,30.0,60.0,1800.0
2021-06-25,Jackets,1.0,120.0,120.0
2021-06-25,Dresses,20.0,80.0,1600.0
2021-06-25,Accessories,56.0,15.0,840.0
2021-06-26,T-Shirts,126.0,25.0,3150.0
2021-06-26,Jeans,45.0,60.0,2700.0
2021-06-26,Jackets,1.0,120.0,120.0
2021-06-26,Dresses,35.0,80.0,2800.0
2021-06-26,Accessories,78.0,15.0,1170.0
2021-06-27,T-Shirts,115.0,25.0,2875.0
2021-06-27,Jeans,55.0,60.0,3300.0
2021-06-27,Jackets,1.0,120.0,120.0
2021-06-27,Dresses,33.0,80.0,2640.0
2021-06-27,Accessories,83.0,15.0,1245.0
2021-06-28,T-Shirts,67.0,25.0,1675.0
2021-06-28,Jeans,36.0,60.0,2160.0
2021-06-28,Jackets,1.0,120.0,120.0
2021-06-28,Dresses,23.0,80.0,1840.0
2021-06-28,Accessories,58.0,15.0,870.0
2021-06-29,T-Shirts,65.0,25.0,1625.0
2021-06-29,Jeans,32.0,60.0,1920.0
2021-06-29,Jackets,1.0,120.0,120.0
2021-06-29,Dresses,23.0,80.0,1840.0
2021-06-29,Accessories,40.0,15.0,600.0
2021-06-30,T-Shirts,62.0,25.0,1550.0
2021-06-30,Jeans,31.0,60.0,1860.0
2021-06-30,Jackets,1.0,120.0,120.0
2021-06-30,Dresses,24.0,80.0,1920.0
2021-06-30,Accessories,48.0,15.0,720.0
2021-07-01,T-Shirts,59.0,25.0,1475.0
2021-07-01,Jeans,25.0,60.0,1500.0
2021-07-01,Jackets,1.0,120.0,120.0
2021-07-01,Dresses,22.0,80.0,1760.0
2021-07-01,Accessories,64.0,15.0,960.0
2021-07-02,T-Shirts,56.0,25.0,1400.0
2021-07-02,Jeans,34.0,60.0,2040.0
2021-07-02,Jackets,1.0,120.0,120.0
2021-07-02,Dresses,25.0,80.0,2000.0
2021-07-02,Accessories,,15.0,
2021-07-03,T-Shirts,92.0,25.0,2300.0
2021-07-03,Jeans,55.0,60.0,3300.0
2021-07-03,Jackets,2.0,120.0,240.0
2021-07-03,Dresses,28.0,80.0,2240.0
2021-07-03,Accessories,73.0,15.0,1095.0
2021-07-04,T-Shirts,104.0,25.0,2600.0
2021-07-04,Jeans,41.0,60.0,2460.0
2021-07-04,Jackets,2.0,120.0,240.0
2021-07-04,Dresses,27.0,80.0,2160.0
2021-07-04,Accessories,85.0,15.0,1275.0
2021-07-05,T-Shirts,44.0,25.0,1100.0
2021-07-05,Jeans,30.0,60.0,1800.0
2021-07-05,Jackets,1.0,120.0,120.0
2021-07-05,Dresses,25.0,80.0,2000.0
2021-07-05,Accessories,46.0,15.0,690.0
2021-07-06,T-Shirts,53.0,25.0,1325.0
2021-07-06,Jeans,45.0,60.0,2700.0
2021-07-06,Jackets,1.0,120.0,120.0
2021-07-06,Dresses,13.0,80.0,1040.0
2021-07-06,Accessories,50.0,15.0,750.0
2021-07-07,T-Shirts,54.0,25.0,1350.0
2021-07-07,Jeans,27.0,60.0,1620.0
2021-07-07,Jackets,1.0,120.0,120.0
2021-07-07,Dresses,21.0,80.0,1680.0
2021-07-07,Accessories,42.0,15.0,630.0
2021-07-08,T-Shirts,46.0,25.0,1150.0
2021-07-08,Jeans,38.0,60.0,2280.0
2021-07-08,Jackets,1.0,120.0,120.0
2021-07-08,Dresses,20.0,80.0,1600.0
2021-07-08,Accessories,62.0,15.0,930.0
2021-07-09,T-Shirts,48.0,25.0,1200.0
2021-07-09,Jeans,24.0,60.0,1440.0
2021-07-09,Jackets,1.0,120.0,120.0
2021-07-09,Dresses,20.0,80.0,1600.0
2021-07-09,Accessories,49.0,15.0,735.0
2021-07-10,T-Shirts,85.0,25.0,2125.0
2021-07-10,Jeans,53.0,60.0,3180.0
2021-07-10,Jackets,1.0,120.0,120.0
2021-07-10,Dresses,37.0,80.0,2960.0
2021-07-10,Accessories,70.0,15.0,1050.0
2021-07-11,T-Shirts,106.0,25.0,2650.0
2021-07-11,Jeans,53.0,60.0,3180.0
2021-07-11,Jackets,2.0,120.0,240.0
2021-07-11,Dresses,33.0,80.0,2640.0
2021-07-11,Accessories,76.0,15.0,1140.0
2021-07-12,T-Shirts,66.0,25.0,1650.0
2021-07-12,Jeans,41.0,60.0,2460.0
2021-07-12,Jackets,1.0,120.0,120.0
2021-07-12,Dresses,22.0,80.0,1760.0
2021-07-12,Accessories,46.0,15.0,690.0
2021-07-13,T-Shirts,74.0,25.0,1850.0
2021-07-13,Jeans,29.0,60.0,1740.0
2021-07-13,Jackets,1.0,120.0,120.0
2021-07-13,Dresses,20.0,80.0,1600.0
2021-07-13,Accessories,36.0,15.0,540.0
2021-07-14,T-Shirts,60.0,25.0,1500.0
2021-07-14,Jeans,29.0,60.0,1740.0
2021-07-14,Jackets,1.0,120.0,120.0
2021-07-14,Dresses,18.0,80.0,1440.0
2021-07-14,Accessories,44.0,15.0,660.0
2021-07-15,T-Shirts,40.0,25.0,1000.0
2021-07-15,Jeans,31.0,60.0,1860.0
2021-07-15,Jackets,0.0,120.0,0.0
2021-07-15,Dresses,16.0,80.0,1280.0
2021-07-15,Accessories,53.0,15.0,795.0
2021-07-16,T-Shirts,67.0,25.0,1675.0
2021-07-16,Jeans,36.0,60.0,2160.0
2021-07-16,Jackets,1.0,120.0,120.0
2021-07-16,Dresses,20.0,80.0,1600.0
2021-07-16,Accessories,47.0,15.0,705.0
2021-07-17,T-Shirts,72.0,25.0,1800.0
2021-07-17,Jeans,64.0,60.0,3840.0
2021-07-17,Jackets,2.0,120.0,240.0
2021-07-17,Dresses,30.0,80.0,2400.0
2021-07-17,Accessories,72.0,15.0,1080.0
2021-07-18,T-Shirts,92.0,25.0,2300.0
2021-07-18,Jeans,32.0,60.0,1920.0
2021-07-18,Jackets,2.0,120.0,240.0
2021-07-18,Dresses,28.0,80.0,2240.0
2021-07-18,Accessories,59.0,15.0,885.0
2021-07-19,T-Shirts,57.0,25.0,1425.0
2021-07-19,Jeans,44.0,60.0,2640.0
2021-07-19,Jackets,1.0,120.0,120.0
2021-07-19,Dresses,19.0,80.0,1520.0
2021-07-19,Accessories,52.0,15.0,780.0
2021-07-20,T-Shirts,73.0,25.0,1825.0
2021-07-20,Jeans,39.0,60.0,2340.0
2021-07-20,Jackets,1.0,120.0,120.0
2021-07-20,Dresses,19.0,80.0,1520.0
2021-07-20,Accessories,53.0,15.0,795.0
2021-07-21,T-Shirts,63.0,25.0,1575.0
2021-07-21,Jeans,39.0,60.0,2340.0
2021-07-21,Jackets,1.0,120.0,120.0
2021-07-21,Dresses,24.0,80.0,1920.0
2021-07-21,Accessories,43.0,15.0,645.0
2021-07-22,T-Shirts,73.0,25.0,1825.0
2021-07-22,Jeans,35.0,60.0,2100.0
2021-07-22,Jackets,,120.0,
2021-07-22,Dresses,18.0,80.0,1440.0
2021-07-22,Accessories,61.0,15.0,915.0
2021-07-23,T-Shirts,62.0,25.0,1550.0
2021-07-23,Jeans,30.0,60.0,1800.0
2021-07-23,Jackets,1.0,120.0,120.0
2021-07-23,Dresses,20.0,80.0,1600.0
2021-07-23,Accessories,51.0,15.0,765.0
2021-07-24,T-Shirts,98.0,25.0,2450.0
2021-07-24,Jeans,45.0,60.0,2700.0
2021-07-24,Jackets,2.0,120.0,240.0
2021-07-24,Dresses,41.0,80.0,3280.0
2021-07-24,Accessories,92.0,15.0,1380.0
2021-07-25,T-Shirts,96.0,25.0,2400.0
2021-07-25,Jeans,51.0,60.0,3060.0
2021-07-25,Jackets,2.0,120.0,240.0
2021-07-25,Dresses,34.0,80.0,2720.0
2021-07-25,Accessories,60.0,15.0,900.0
2021-07-26,T-Shirts,57.0,25.0,1425.0
2021-07-26,Jeans,24.0,60.0,1440.0
2021-07-26,Jackets,1.0,120.0,120.0
2021-07-26,Dresses,23.0,80.0,1840.0
2021-07-26,Accessories,44.0,15.0,660.0
2021-07-27,T-Shirts,76.0,25.0,1900.0
2021-07-27,Jeans,26.0,60.0,1560.0
2021-07-27,Jackets,1.0,120.0,120.0
2021-07-27,Dresses,21.0,80.0,1680.0
2021-07-27,Accessories,56.0,15.0,840.0
2021-07-28,T-Shirts,77.0,25.0,1925.0
2021-07-28,Jeans,31.0,60.0,1860.0
2021-07-28,Jackets,1.0,120.0,120.0
2021-07-28,Dresses,21.0,80.0,1680.0
2021-07-28,Accessories,46.0,15.0,690.0
2021-07-29,T-Shirts,69.0,25.0,1725.0
2021-07-29,Jeans,38.0,60.0,2280.0
2021-07-29,Jackets,1.0,120.0,120.0
2021-07-29,Dresses,25.0,80.0,2000.0
2021-07-29,Accessories,59.0,15.0,885.0
2021-07-30,T-Shirts,54.0,25.0,1350.0
2021-07-30,Jeans,36.0,60.0,2160.0
2021-07-30,Jackets,1.0,120.0,120.0
2021-07-30,Dresses,22.0,80.0,1760.0
2021-07-30,Accessories,43.0,15.0,645.0
2021-07-31,T-Shirts,80.0,25.0,2000.0
2021-07-31,Jeans,51.0,60.0,3060.0
2021-07-31,Jackets,2.0,120.0,240.0
2021-07-31,Dresses,34.0,80.0,2720.0
2021-07-31,Accessories,68.0,15.0,1020.0
2021-08-01,T-Shirts,102.0,25.0,2550.0
2021-08-01,Jeans,25.0,60.0,1500.0
2021-08-01,Jackets,2.0,120.0,240.0
2021-08-01,Dresses,24.0,80.0,1920.0
2021-08-01,Accessories,68.0,15.0,1020.0
2021-08-02,T-Shirts,49.0,25.0,1225.0
2021-08-02,Jeans,26.0,60.0,1560.0
2021-08-02,Jackets,1.0,120.0,120.0
2021-08-02,Dresses,19.0,80.0,1520.0
2021-08-02,Accessories,51.0,15.0,765.0
2021-08-03,T-Shirts,60.0,25.0,1500.0
2021-08-03,Jeans,37.0,60.0,2220.0
2021-08-03,Jackets,1.0,120.0,120.0
2021-08-03,Dresses,17.0,80.0,1360.0
2021-08-03,Accessories,56.0,15.0,840.0
2021-08-04,T-Shirts,55.0,25.0,1375.0
2021-08-04,Jeans,24.0,60.0,1440.0
2021-08-04,Jackets,1.0,120.0,120.0
2021-08-04,Dresses,25.0,80.0,2000.0
2021-08-04,Accessories,55.0,15.0,825.0
2021-08-05,T-Shirts,57.0,25.0,1425.0
2021-08-05,Jeans,32.0,60.0,1920.0
2021-08-05,Jackets,1.0,120.0,120.0
2021-08-05,Dresses,27.0,80.0,2160.0
2021-08-05,Accessories,51.0,15.0,765.0
2021-08-06,T-Shirts,65.0,25.0,1625.0
2021-08-06,Jeans,40.0,60.0,2400.0
2021-08-06,Jackets,1.0,120.0,120.0
2021-08-06,Dresses,20.0,80.0,1600.0
2021-08-06,Accessories,47.0,15.0,705.0
2021-08-07,T-Shirts,90.0,25.0,2250.0
2021-08-07,Jeans,51.0,60.0,3060.0
2021-08-07,Jackets,2.0,120.0,240.0
2021-08-07,Dresses,32.0,80.0,2560.0
2021-08-07,Accessories,81.0,15.0,1215.0
2021-08-08,T-Shirts,90.0,25.0,2250.0
2021-08-08,Jeans,52.0,60.0,3120.0
2021-08-08,Jackets,1.0,120.0,120.0
2021-08-08,Dresses,36.0,80.0,2880.0
2021-08-08,Accessories,77.0,15.0,1155.0
2021-08-09,T-Shirts,70.0,25.0,1750.0
2021-08-09,Jeans,17.0,60.0,1020.0
2021-08-09,Jackets,1.0,120.0,120.0
2021-08-09,Dresses,21.0,80.0,1680.0
2021-08-09,Accessories,57.0,15.0,855.0
2021-08-10,T-Shirts,50.0,25.0,1250.0
2021-08-10,Jeans,38.0,60.0,2280.0
2021-08-10,Jackets,1.0,120.0,120.0
2021-08-10,Dresses,19.0,80.0,1520.0
2021-08-10,Accessories,64.0,15.0,960.0
2021-08-11,T-Shirts,59.0,25.0,1475.0
2021-08-11,Jeans,35.0,60.0,2100.0
2021-08-11,Jackets,1.0,120.0,120.0
2021-08-11,Dresses,23.0,80.0,1840.0
2021-08-11,Accessories,50.0,15.0,750.0
2021-08-12,T-Shirts,64.0,25.0,1600.0
2021-08-12,Jeans,48.0,60.0,2880.0
2021-08-12,Jackets,1.0,120.0,120.0
